text,label,source,domain,ood_type,attack_style,generation_method
Explain what this function does and provide an implementation: rewrite elife funding awards,0,code_search_net_python,code,domain,none,real_dataset
Explain what this function does and provide an implementation: read-only attribute providing the current 0-based index of the,0,code_search_net_python,code,domain,none,real_dataset
Write a Python function that attache a file from the filesystem.,0,code_search_net_python,code,domain,none,real_dataset
Explain what this function does and provide an implementation: execute a subprocess yielding output lines,0,code_search_net_python,code,domain,none,real_dataset
Explain what this function does and provide an implementation: write the users to a file.,0,code_search_net_python,code,domain,none,real_dataset
Write a Python function that create a new medium integer column on the table.,0,code_search_net_python,code,domain,none,real_dataset
Write a Python function that check if build should be skipped,0,code_search_net_python,code,domain,none,real_dataset
Explain what this function does and provide an implementation: identify the base URL of the THREDDS server from the catalog URL.,0,code_search_net_python,code,domain,none,real_dataset
Implement a Python utility that add a relationship count to the query.,0,code_search_net_python,code,domain,none,real_dataset
Write a Python function that print the shell integration code.,0,code_search_net_python,code,domain,none,real_dataset
Explain what this function does and provide an implementation: convert row to SQL,0,code_search_net_python,code,domain,none,real_dataset
"Implement a Python utility that :return: statistics as flat table {port/strea,/tpld name {group_stat name: value}}",0,code_search_net_python,code,domain,none,real_dataset
Implement a Python utility that delete a component by id,0,code_search_net_python,code,domain,none,real_dataset
Explain what this function does and provide an implementation: raises ValidationException if value is not a int.,0,code_search_net_python,code,domain,none,real_dataset
Write a Python function that returns the document containing the given _id or 404,0,code_search_net_python,code,domain,none,real_dataset
Implement a Python utility that get smartcam image series,0,code_search_net_python,code,domain,none,real_dataset
Explain what this function does and provide an implementation: save data to json file,0,code_search_net_python,code,domain,none,real_dataset
Implement a Python utility that send a mouse release (aka mouse up) for a given button at,0,code_search_net_python,code,domain,none,real_dataset
Write a Python function that fix language code when set to non included default `en`,0,code_search_net_python,code,domain,none,real_dataset
"Implement a Python utility that find the components, i.e. those parts that would be assigned",0,code_search_net_python,code,domain,none,real_dataset
Implement a Python utility that loads a table. Returns None if the table does not already exist in db,0,code_search_net_python,code,domain,none,real_dataset
Write a Python function that :args: An argparse.Namespace object.,0,code_search_net_python,code,domain,none,real_dataset
Write a Python function that gets SQLAlchemy url from database connection parameters,0,code_search_net_python,code,domain,none,real_dataset
"Implement a Python utility that cast value to `int`, e.g. from string or long",0,code_search_net_python,code,domain,none,real_dataset
Explain what this function does and provide an implementation: retrieve blob in binary format (or string format if encoding is provided),0,code_search_net_python,code,domain,none,real_dataset
"Write a Python function that retrieve the item (tuple of value and expiry) that is actually in the cache,",0,code_search_net_python,code,domain,none,real_dataset
Implement a Python utility that error checker for functions returning an integer indicating,0,code_search_net_python,code,domain,none,real_dataset
Explain what this function does and provide an implementation: function __iadd__,0,code_search_net_python,code,domain,none,real_dataset
